ckpt_index,env_id,episode,episode_in_env,step_in_episode,mode,filter_applied,obstacle_detected,dynamic_vehicle_detected,step_cost,total_cost,crash,crash_vehicle,crash_object,crash_sidewalk,out_of_road,route_completion,velocity,step_reward,d_obs,d_brake,d_front,d_dynamic,clearance_margin,risk_step,rss_margin,left_feasible,right_feasible,num_static_obstacles,num_dynamic_vehicles,lidar_fallback_used,lidar_fallback_distance,lidar_fallback_source,nearest_object_type,nearest_object_class,nearest_object_distance,nearest_object_longitudinal,nearest_object_lateral,nearest_object_speed,blocking_object_type,blocking_object_class,blocking_object_distance,blocking_object_longitudinal,blocking_object_lateral,blocking_object_speed,selected_score,selected_progress_score,selected_intervention_cost,action_delta,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
3000,1000,1,1,48,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.12174136332026944,13.273310287483852,1.37438138555149,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.003949761390686035,0.5151565074920654,-0.003949761390686035,0.5151565074920654,,,,,'method' object is not subscriptable
3000,1000,1,1,49,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.12599345461685318,13.410711002454683,1.3902661072258897,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.0013445615768432617,0.45127439498901367,-0.0013445615768432617,0.45127439498901367,,,,,'method' object is not subscriptable
3000,1000,1,1,50,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.13028801438113824,13.526018595607534,1.4040677672739839,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.00013780593872070312,0.3787039518356323,-0.00013780593872070312,0.3787039518356323,,,,,'method' object is not subscriptable
3000,1000,1,1,51,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.13461793201097932,13.618186161105193,1.4155413286917702,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.0007078051567077637,0.30271387100219727,-0.0007078051567077637,0.30271387100219727,,,,,'method' object is not subscriptable
3000,1000,1,1,52,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.13897585297276818,13.688011550701344,1.4246140878668279,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.0019733309745788574,0.22938013076782227,-0.0019733309745788574,0.22938013076782227,,,,,'method' object is not subscriptable
3000,1000,1,1,53,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.1433548374163836,13.737765296682271,1.4314259619014764,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.0027057528495788574,0.16346585750579834,-0.0027057528495788574,0.16346585750579834,,,,,'method' object is not subscriptable
3000,1000,1,1,54,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.14774849433749607,13.769204708313874,1.4361565200643656,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.004644632339477539,0.10337340831756592,-0.004644632339477539,0.10337340831756592,,,,,'method' object is not subscriptable
3000,1000,1,1,55,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.15215109134672603,13.78470699856027,1.4390224534661775,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.006532549858093262,0.051148176193237305,-0.006532549858093262,0.051148176193237305,,,,,'method' object is not subscriptable
3000,1000,1,1,56,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.15655766443880223,13.787213365927373,1.4402773234279231,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.00691455602645874,0.008390665054321289,-0.00691455602645874,0.008390665054321289,,,,,'method' object is not subscriptable
3000,1000,1,1,57,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.1609584441586331,13.70419479727343,1.4380917586678086,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.005365848541259766,-0.02729058265686035,-0.005365848541259766,-0.02729058265686035,,,,,'method' object is not subscriptable
