,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,crash_object,crash_building,crash_sidewalk,first_crash_step,first_crash_vehicle_step,first_out_of_road_step,crash_vehicle_steps,out_of_road_steps,route_completion,rss_unsafe_steps,rss_longitudinal_unsafe_steps,rss_lateral_unsafe_steps,rss_shield_steps,rss_longitudinal_shield_steps,rss_lateral_shield_steps,rss_spring_soft_steps,rss_longitudinal_spring_soft_steps,rss_lateral_spring_soft_steps,rss_attack_steps,rss_front_attack_steps,rss_lateral_attack_steps,rss_uncertainty_steps,rss_front_uncertainty_steps,rss_lateral_uncertainty_steps,rss_attack_delta_mean,rss_lateral_attack_delta_mean,rss_front_distance_noise_mean,rss_lateral_gap_noise_mean,rss_front_distance_raw_mean,rss_front_distance_attacked_mean,rss_front_distance_noisy_mean,rss_front_distance_used_mean,rss_lateral_gap_raw_mean,rss_lateral_gap_attacked_mean,rss_lateral_gap_noisy_mean,rss_lateral_gap_used_mean,rss_first_unsafe_step,rss_first_longitudinal_unsafe_step,rss_first_lateral_unsafe_step,rss_first_shield_step,rss_first_lateral_shield_step,rss_first_spring_soft_step,rss_first_attack_step,rss_first_front_attack_step,rss_first_lateral_attack_step,rss_first_uncertainty_step,rss_first_front_uncertainty_step,rss_first_lateral_uncertainty_step,episode,ckpt_index,env_id,num_ep_in_one_env
44,306,9.140655127950746,True,290.82217416343696,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.980257676048613,4,4,0,13,5,0,8,8,0,0,0,0,222,222,0,0.0,0.0,0.0279263473865712,0.0,59.123082650525426,59.123082650525426,59.15100899791201,59.15100899791201,0.0,0.0,0.0,0.0,222,222,-1,214,-1,224,-1,-1,-1,1,1,-1,45,6800,1044,1
45,542,7.691729672813401,True,431.7540811318931,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9878699823577427,14,14,0,34,22,0,12,12,0,0,0,0,483,483,0,0.0,0.0,0.09469295150525817,0.0,35.908643871330675,35.908643871330675,36.003336822835905,36.003336822835905,0.0,0.0,0.0,0.0,89,89,-1,90,-1,208,-1,-1,-1,1,1,-1,46,6800,1045,1
46,662,8.070735651709041,True,556.60818358707,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.991597769819985,27,16,11,47,17,9,21,21,0,0,0,0,538,538,11,0.0,0.0,-0.009652865736918599,-0.0031739648370526633,51.355630827287634,51.355630827287634,51.34597796155071,51.34597796155071,0.1844456486405856,0.1844456486405856,0.31776460585170413,0.31776460585170413,136,136,269,137,270,142,-1,-1,-1,39,39,270,47,6800,1046,1
47,258,8.601341074662734,True,229.9898058269967,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9765935571083207,2,0,2,12,5,2,5,5,0,0,0,0,223,221,2,0.0,0.0,-0.12427834201854243,-0.16658532360160275,52.60803006526913,52.60803006526913,52.483751723250606,52.483751723250606,1.2836055136187556,1.2836055136187556,1.1170201900171528,1.1170201900171528,248,-1,248,110,249,115,-1,-1,-1,1,1,249,48,6800,1047,1
48,574,6.666514946375458,True,394.48493831843587,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9835680164453726,23,12,14,34,17,3,14,14,0,0,0,0,372,372,17,0.0,0.0,-0.11628003783765792,-0.07436971500421516,30.642209241951594,30.642209241951594,30.525929204113957,30.525929204113957,2.0983667760417277,2.0983667760417277,2.023997061037512,2.023997061037512,157,157,368,101,380,101,-1,-1,-1,92,92,366,49,6800,1048,1
49,433,7.724901251602866,True,346.4753264592797,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9864613980999593,14,14,0,36,16,0,20,20,0,0,0,0,329,326,3,0.0,0.0,0.05228728562173263,-0.22418844785476896,37.47666269461173,37.47666269461173,37.528949980233456,37.528949980233456,4.957723604618201,4.957723604618201,4.733535156763431,4.733535156763431,96,96,-1,63,-1,63,-1,-1,-1,1,1,373,50,6800,1049,1
0,431,7.1604523551268935,True,319.63041508045313,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9843338108220283,50,10,43,33,11,16,6,6,0,0,0,0,357,344,58,0.0,0.0,-0.06094077726245617,-0.03061765047884257,48.686796453126206,48.686796453126206,48.62585567586384,48.62585567586384,2.7688398818823776,2.7688398818823776,2.738222231403534,2.738222231403534,144,144,201,145,245,145,-1,-1,-1,1,1,202,1,7000,1000,1
1,390,7.610566455751427,True,304.8275596887915,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9786841666102668,16,5,11,13,5,8,0,0,0,0,0,0,66,66,16,0.0,0.0,0.39726372293523965,-0.11984380298915727,37.727469215111206,37.727469215111206,38.12473293804644,38.12473293804644,2.575548449806014,2.575548449806014,2.4557046468168573,2.4557046468168573,165,165,178,166,179,-1,-1,-1,-1,165,165,179,2,7000,1001,1
2,485,7.887213327543204,True,397.70533285496833,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9888416552461322,23,23,0,52,20,0,32,32,0,0,0,0,415,415,0,0.0,0.0,0.05639973667504727,0.0,28.80772276399333,28.80772276399333,28.864122500668426,28.864122500668426,0.0,0.0,0.0,0.0,82,82,-1,67,-1,82,-1,-1,-1,42,42,-1,3,7000,1002,1
3,241,8.495924787124611,False,211.91389176981602,1.0,True,True,False,False,False,False,241,241,-1,1,0,0.50813037400552,16,3,13,18,5,9,4,4,0,0,0,0,240,235,16,0.0,0.0,-0.04308761814440837,-0.07776878103700108,55.238525717233706,55.238525717233706,55.195438099089266,55.195438099089266,3.257849187146227,3.257849187146227,3.223128701535273,3.223128701535273,85,85,225,86,227,87,-1,-1,-1,1,1,214,4,7000,1003,1
4,504,9.431659329558316,True,495.8197189714909,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9916446297075703,34,9,26,41,7,11,23,20,3,0,0,0,326,326,38,0.0,0.0,0.0961845670453222,0.025560951003015187,42.26884142879699,42.26884142879699,42.36502599584227,42.36502599584227,2.0931936993451314,2.0931936993451314,2.1187546503481474,2.1187546503481474,176,176,250,178,256,178,-1,-1,-1,139,139,251,5,7000,1004,1
5,519,6.906788220448322,True,368.9310058467723,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9857940530367664,39,12,31,31,15,8,8,8,0,0,0,0,228,228,33,0.0,0.0,-0.15664173245840357,0.10912562849943908,34.28111263536404,34.28111263536404,34.124470902905614,34.124470902905614,1.7262200762357691,1.7262200762357691,1.8385776199948471,1.8385776199948471,149,149,390,106,406,198,-1,-1,-1,105,105,390,6,7000,1005,1
6,515,8.051877961794334,True,432.7419005347092,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9908658595202561,23,23,0,56,25,0,31,31,0,0,0,0,484,484,0,0.0,0.0,-0.07395675389322359,0.0,36.720565549619565,36.720565549619565,36.64660879572633,36.64660879572633,0.0,0.0,0.0,0.0,121,121,-1,104,-1,114,-1,-1,-1,1,1,-1,7,7000,1006,1
7,531,7.86262274468702,True,433.13514806097646,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9889986396191378,18,10,8,32,14,7,11,10,1,0,0,0,402,402,8,0.0,0.0,0.15518230126416177,0.0031607825135885684,54.18745473004501,54.18745473004501,54.34263703130889,54.34263703130889,1.4620499194464176,1.4620499194464176,1.4652107019600062,1.4652107019600062,145,145,351,141,353,141,-1,-1,-1,39,39,352,8,7000,1007,1
8,442,8.21365774033994,True,377.12632078298543,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9885036026309003,47,0,47,32,0,31,1,0,1,0,0,0,63,34,55,0.0,0.0,0.16139206389254768,-0.0006878834517352822,95.50326994802384,95.50326994802384,95.66466201191639,95.66466201191639,1.7051241432212565,1.7051241432212565,1.7102175611534185,1.7102175611534185,118,-1,118,118,119,118,-1,-1,-1,118,259,118,9,7000,1008,1
9,367,9.311455829693065,True,354.1690472207948,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9843532220409277,7,7,0,31,11,0,20,20,0,0,0,0,166,166,0,0.0,0.0,-0.020626770192714066,0.0,36.991796395594434,36.991796395594434,36.97116962540182,36.97116962540182,0.0,0.0,0.0,0.0,229,229,-1,205,-1,205,-1,-1,-1,163,163,-1,10,7000,1009,1
10,406,7.7210561128409285,True,325.4573492137241,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9837909980272986,16,16,0,28,14,0,14,14,0,0,0,0,377,377,0,0.0,0.0,-0.09202833925492385,0.0,36.20336378774591,36.20336378774591,36.111335448491005,36.111335448491005,0.0,0.0,0.0,0.0,109,109,-1,110,-1,167,-1,-1,-1,1,1,-1,11,7000,1010,1
11,435,7.881729244349881,True,354.6057249538543,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9823128442416871,10,10,0,18,12,0,6,6,0,0,0,0,246,246,1,0.0,0.0,-0.023201594373899542,0.21937190103137805,33.772494825236,33.772494825236,33.74929323086211,33.74929323086211,5.5117041219026515,5.5117041219026515,5.73107602293403,5.73107602293403,112,112,-1,79,-1,79,-1,-1,-1,37,37,381,12,7000,1011,1
12,518,7.0288467789428015,True,379.2026189981889,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9885991374923009,41,25,17,43,20,5,19,19,0,0,0,0,491,491,25,0.0,0.0,-0.18857992490316997,0.1536546862099475,34.064420722638864,34.064420722638864,33.875840797735734,33.875840797735734,1.2590449034723468,1.2590449034723468,1.4493154465894522,1.4493154465894522,89,89,313,83,390,83,-1,-1,-1,1,1,309,13,7000,1012,1
13,483,6.988438399770066,True,348.07796111693943,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9818390399132432,15,15,0,34,19,0,15,15,0,0,0,0,322,322,0,0.0,0.0,-0.02989683967669934,0.0,32.96156919162076,32.96156919162076,32.93167235194409,32.93167235194409,0.0,0.0,0.0,0.0,112,112,-1,107,-1,113,-1,-1,-1,42,42,-1,14,7000,1013,1
14,261,9.885061420294754,True,267.67434330946486,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9805625681016631,1,1,0,1,1,0,0,0,0,0,0,0,66,66,0,0.0,0.0,-0.10321388757391635,0.0,64.39025761628072,64.39025761628072,64.28704372870678,64.28704372870678,0.0,0.0,0.0,0.0,208,208,-1,197,-1,-1,-1,-1,-1,155,155,-1,15,7000,1014,1
15,764,7.180041902658957,True,568.5147337296598,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9907228386379318,79,15,64,83,15,46,22,18,5,0,0,0,559,540,75,0.0,0.0,0.04844847587844404,0.03473946812491926,48.46232021107139,48.46232021107139,48.510768686949824,48.510768686949824,1.491905235534649,1.491905235534649,1.5431449458907962,1.5431449458907962,99,99,144,97,145,97,-1,-1,-1,1,1,145,16,7000,1015,1
16,261,9.640438033824982,False,260.2369719742403,1.0,True,True,False,False,False,False,261,261,-1,1,0,0.8300905351230993,9,3,6,8,3,5,0,0,0,0,0,0,57,57,5,0.0,0.0,0.3854623269894613,-0.12427165232541357,70.13805908566407,70.13805908566407,70.52352141265345,70.52352141265345,3.9545342650632223,3.9545342650632223,3.8302626127378083,3.8302626127378083,250,250,256,251,257,-1,-1,-1,-1,192,192,257,17,7000,1016,1
17,398,8.433695262284093,True,349.04398087031547,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9871299413776207,18,18,0,34,14,0,20,20,0,0,0,0,267,267,0,0.0,0.0,0.061690098550233115,0.0,40.35122298491485,40.35122298491485,40.41291308346506,40.41291308346506,0.0,0.0,0.0,0.0,63,63,-1,60,-1,60,-1,-1,-1,36,36,-1,18,7000,1017,1
18,411,10.268352131050674,True,439.61269650230156,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9899402594154924,18,18,0,34,9,0,25,25,0,0,0,0,222,222,0,0.0,0.0,-0.17536814845564208,0.0,43.29145016665863,43.29145016665863,43.11608201820304,43.11608201820304,0.0,0.0,0.0,0.0,190,190,-1,189,-1,189,-1,-1,-1,130,130,-1,19,7000,1018,1
19,411,7.031407674530663,True,298.3620043384662,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9830105778718388,20,9,11,38,13,9,16,16,0,0,0,0,266,263,28,0.0,0.0,-0.187937817548959,-0.11630211175715818,40.811555424166116,40.811555424166116,40.62361760661699,40.62361760661699,3.8232605700958104,3.8232605700958104,3.734649854818651,3.734649854818651,134,134,295,134,296,134,-1,-1,-1,66,66,282,20,7000,1019,1
20,345,6.929106907505564,True,247.64733686518792,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9794865966907881,27,0,27,26,0,26,0,0,0,0,0,0,107,76,32,0.0,0.0,0.2382296207138639,0.03841265156041675,47.38424952154891,47.38424952154891,47.62247914226277,47.62247914226277,1.753387836394733,1.753387836394733,1.7941269395250359,1.7941269395250359,143,-1,143,144,144,-1,-1,-1,-1,41,41,144,21,7000,1020,1
21,424,8.778399313883112,True,385.9938748924098,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9889793690188875,16,16,0,37,19,0,18,18,0,0,0,0,267,267,0,0.0,0.0,-0.2841873213911658,0.0,38.54785431609936,38.54785431609936,38.2636669947082,38.2636669947082,0.0,0.0,0.0,0.0,130,130,-1,131,-1,138,-1,-1,-1,37,37,-1,22,7000,1021,1
22,450,8.944319454716146,True,420.2776997582124,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9906130578565683,32,3,29,17,2,14,1,1,0,0,0,0,194,194,33,0.0,0.0,-0.047794902779161604,-0.07913203634372644,51.37735212702509,51.37735212702509,51.32955722424592,51.32955722424592,1.1255124811958916,1.1255124811958916,1.0614308332279363,1.0614308332279363,204,204,208,205,209,206,-1,-1,-1,204,204,209,23,7000,1022,1
23,418,7.365086183733775,True,320.78939895337135,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9835707202696032,23,1,22,11,1,10,0,0,0,0,0,0,33,2,31,0.0,0.0,1.523404381249346,-0.01128945305122573,4.689292079791618,4.689292079791618,6.212696461040963,6.212696461040963,1.632516653068755,1.632516653068755,1.6507800777319899,1.6507800777319899,146,317,146,152,152,-1,-1,-1,-1,147,317,147,24,7000,1023,1
24,552,8.931470365989757,True,511.91073039298476,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9907781434089018,34,1,33,34,1,33,0,0,0,0,0,0,194,180,43,0.0,0.0,-0.23200992217441785,-0.04175579850132244,90.75817602360839,90.75817602360839,90.52616610143393,90.52616610143393,1.81387271955388,1.81387271955388,1.7721169210525571,1.7721169210525571,206,460,206,207,207,-1,-1,-1,-1,179,179,207,25,7000,1024,1
25,273,9.005805505230255,True,254.8321927499749,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9814938829794676,7,7,0,22,7,0,15,15,0,0,0,0,109,109,0,0.0,0.0,-0.2624931280968189,0.0,51.11878259921288,51.11878259921288,50.8562894711161,50.8562894711161,0.0,0.0,0.0,0.0,181,181,-1,183,-1,189,-1,-1,-1,136,136,-1,26,7000,1025,1
26,629,7.532162324649128,True,491.4214260134359,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9892937285580666,28,17,11,36,21,9,6,6,0,0,0,0,529,529,11,0.0,0.0,0.09131293462242561,-0.02545946553513445,36.54550672042372,36.54550672042372,36.63681965504607,36.63681965504607,0.5259216876655125,0.5259216876655125,0.5090443763478557,0.5090443763478557,59,59,136,59,138,59,-1,-1,-1,35,35,137,27,7000,1026,1
27,438,7.669089308972885,True,349.25797487487773,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9852392238090265,18,18,0,16,16,0,0,0,0,0,0,0,228,228,0,0.0,0.0,0.08533864594723745,0.0,50.746707183167736,50.746707183167736,50.83273703345876,50.83273703345876,0.0,0.0,0.0,0.0,129,129,-1,130,-1,-1,-1,-1,-1,129,129,-1,28,7000,1027,1
28,236,9.584828200423482,True,234.97440017200176,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9795894646159065,4,4,0,14,5,0,9,9,0,0,0,0,116,116,0,0.0,0.0,-0.1560298145286057,0.0,54.7964223849893,54.7964223849893,54.64039257046069,54.64039257046069,0.0,0.0,0.0,0.0,179,179,-1,118,-1,127,-1,-1,-1,67,67,-1,29,7000,1028,1
29,295,8.92447302020593,True,273.6690642803776,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.981080117068131,12,0,12,10,0,10,0,0,0,0,0,0,12,0,12,0.0,0.0,0.0,0.20406335492619057,0.0,0.0,0.0,0.0,1.2965028433462897,1.2965028433462897,1.50056619827248,1.50056619827248,226,-1,226,227,227,-1,-1,-1,-1,227,-1,227,30,7000,1029,1
30,402,7.432808664979528,True,310.4195402440792,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9819563390316186,15,4,11,24,11,2,11,11,0,0,0,0,244,244,22,0.0,0.0,-0.16381716262015167,0.21168974421186848,34.39680001489133,34.39680001489133,34.2329828522712,34.2329828522712,3.7201433612156323,3.7201433612156323,3.946244589968352,3.946244589968352,145,145,309,146,311,149,-1,-1,-1,88,88,310,31,7000,1030,1
31,541,8.282970394385721,True,466.43930727652577,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9914746889872418,39,0,39,36,0,36,0,0,0,0,0,0,262,252,39,0.0,0.0,0.12388771135073424,0.005924977704847303,63.84786714917104,63.84786714917104,63.97175486052178,63.97175486052178,1.1000140374220604,1.1000140374220604,1.144106191131261,1.144106191131261,145,-1,145,146,146,-1,-1,-1,-1,1,1,146,32,7000,1031,1
32,358,7.8065400274385865,True,289.61891772348537,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9824430956880847,18,7,11,17,9,8,0,0,0,0,0,0,58,56,17,0.0,0.0,-0.0928479362872313,-0.0029580823934314566,16.210684953684638,16.210684953684638,16.117837017397395,16.117837017397395,2.813400893809594,2.813400893809594,2.8104428114161624,2.8104428114161624,162,167,162,168,187,-1,-1,-1,-1,163,167,163,33,7000,1032,1
33,375,9.746784558590385,True,380.2393573085959,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.987338913350336,11,11,0,23,10,0,13,13,0,0,0,0,201,201,0,0.0,0.0,0.011486794595634682,0.0,51.010888701635785,51.010888701635785,51.02237549623145,51.02237549623145,0.0,0.0,0.0,0.0,185,185,-1,187,-1,187,-1,-1,-1,125,125,-1,34,7000,1033,1
34,712,7.342517181249547,True,542.2842805897785,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9895626688830708,43,10,33,41,10,25,6,6,0,0,0,0,239,209,41,0.0,0.0,0.013733935931687273,0.0264283888475302,28.79962797297541,28.79962797297541,28.813361908907087,28.813361908907087,1.3819681557503836,1.3819681557503836,1.4779406831013397,1.4779406831013397,76,150,76,77,77,207,-1,-1,-1,77,88,77,35,7000,1034,1
35,450,8.211848697933297,True,383.45253541931754,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9871909515862572,16,16,0,54,19,0,35,35,0,0,0,0,383,383,0,0.0,0.0,-0.09310743739780365,0.0,34.80736961952041,34.80736961952041,34.714262182122596,34.714262182122596,0.0,0.0,0.0,0.0,119,119,-1,118,-1,118,-1,-1,-1,40,40,-1,36,7000,1035,1
36,382,7.014862649465511,True,278.82784322733494,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.984532707234107,17,17,0,47,18,0,29,29,0,0,0,0,356,356,0,0.0,0.0,-0.059057689049466074,0.0,28.2024028776543,28.2024028776543,28.143345188604787,28.143345188604787,0.0,0.0,0.0,0.0,60,60,-1,64,-1,64,-1,-1,-1,1,1,-1,37,7000,1036,1
37,419,8.078424096566561,True,351.33407379281,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9864049729744288,17,17,0,28,22,0,6,6,0,0,0,0,316,316,0,0.0,0.0,-0.036589214610634226,0.0,36.801510676325634,36.801510676325634,36.78835001279453,36.78835001279453,0.0,0.0,0.0,0.0,155,155,-1,156,-1,184,-1,-1,-1,60,60,-1,38,7000,1037,1
38,588,7.023561154208967,True,429.258636089824,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.98591695706349,33,11,22,37,12,17,8,5,3,0,0,0,430,430,31,0.0,0.0,-0.14070380109358815,-0.10680700588593074,36.94125883024616,36.94125883024616,36.80055502915264,36.80055502915264,2.24482602222533,2.24482602222533,2.1380190163393995,2.1380190163393995,140,247,140,143,144,143,-1,-1,-1,1,1,140,39,7000,1038,1
39,387,7.8677537755410425,True,315.7276628874077,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.986607480864356,8,5,3,4,2,2,0,0,0,0,0,0,235,235,4,0.0,0.0,0.023187190118580253,0.04426770378511012,64.23387652763229,64.23387652763229,64.25706371775087,64.25706371775087,1.7505422512599118,1.7505422512599118,1.794809955045022,1.794809955045022,162,285,162,163,163,-1,-1,-1,-1,1,1,163,40,7000,1039,1
40,333,9.825969001286655,True,338.011867530383,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9868784144581845,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0.0,0.0,0.2043507285657209,0.0,82.7288306286071,82.7288306286071,82.93318135717286,82.93318135717286,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,39,-1,41,7000,1040,1
41,380,7.639992656931749,True,302.4069201548111,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9859777668470424,16,16,0,27,16,0,11,11,0,0,0,0,297,297,0,0.0,0.0,0.05265889337377544,0.0,37.82275854965442,37.82275854965442,37.8754174430282,37.8754174430282,0.0,0.0,0.0,0.0,143,143,-1,126,-1,126,-1,-1,-1,37,37,-1,42,7000,1041,1
42,349,8.09204995190973,True,293.34293210580773,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9851316769802374,19,19,0,27,12,0,15,15,0,0,0,0,208,208,0,0.0,0.0,0.1976802787003663,0.0,36.21009900496566,36.21009900496566,36.4077792836659,36.4077792836659,0.0,0.0,0.0,0.0,154,154,-1,155,-1,157,-1,-1,-1,117,117,-1,43,7000,1042,1
43,624,7.29038092729392,True,471.74340093298406,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9883685075954509,24,16,8,37,20,6,11,10,1,0,0,0,530,530,12,0.0,0.0,-0.016464442659932202,0.00626090137946871,41.69614705067043,41.69614705067043,41.679682608010516,41.679682608010516,1.70816149807041,1.70816149807041,1.764759854913671,1.764759854913671,107,107,280,105,281,105,-1,-1,-1,42,42,281,44,7000,1043,1
44,298,9.385240314167827,True,290.95651634369335,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9802736267624811,2,2,0,16,4,0,12,12,0,0,0,0,215,215,0,0.0,0.0,-0.22777411118062346,0.0,58.80776056998007,58.80776056998007,58.57998645879941,58.57998645879941,0.0,0.0,0.0,0.0,203,203,-1,202,-1,202,-1,-1,-1,1,1,-1,45,7000,1044,1
45,537,7.7669595786568575,True,432.10309263069496,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9876283082015377,20,20,0,37,25,0,12,12,0,0,0,0,483,483,0,0.0,0.0,0.08948297621919198,0.0,35.23991791403677,35.23991791403677,35.32940089025598,35.32940089025598,0.0,0.0,0.0,0.0,88,88,-1,88,-1,119,-1,-1,-1,1,1,-1,46,7000,1045,1
46,658,8.121859893274305,True,556.4051300827858,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9910315580629905,49,20,29,54,19,14,21,21,0,0,0,0,541,541,35,0.0,0.0,0.0428378063515229,0.026682999617907127,50.93535304479738,50.93535304479738,50.97819085114886,50.97819085114886,1.1492506798179987,1.1492506798179987,1.1872594510239256,1.1872594510239256,131,131,260,132,261,136,-1,-1,-1,38,38,261,47,7000,1046,1
47,261,8.50827376103188,True,230.2625415852668,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9767637825897867,11,7,4,17,6,3,8,8,0,0,0,0,216,211,5,0.0,0.0,-0.27310267244723135,-0.03349865914949065,51.55356310581837,51.55356310581837,51.28046043337114,51.28046043337114,1.6319796045405375,1.6319796045405375,1.598480945391047,1.598480945391047,108,108,235,109,235,111,-1,-1,-1,1,1,235,48,7000,1047,1
48,584,6.501515412412951,True,393.34835669740784,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9841526360824657,46,15,33,46,19,3,24,24,0,0,0,0,419,403,38,0.0,0.0,-0.11809671741766807,0.03057674183723446,29.262370248954387,29.262370248954387,29.14427353153671,29.14427353153671,1.877910193615913,1.877910193615913,1.9134282937061406,1.9134282937061406,96,96,362,92,374,92,-1,-1,-1,90,90,360,49,7000,1048,1
49,430,7.794112325424649,True,346.8719675236287,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9872934691465959,17,16,1,39,18,1,20,20,0,0,0,0,333,329,4,0.0,0.0,0.1843381038099682,0.6397555510770696,37.0012629376801,37.0012629376801,37.18560104149007,37.18560104149007,5.355822038569803,5.355822038569803,5.9955775896468735,5.9955775896468735,72,72,384,63,385,71,-1,-1,-1,1,1,372,50,7000,1049,1
0,445,6.9261616703529,True,319.3986878159825,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9847356285587341,48,12,39,33,10,19,5,4,1,0,0,0,359,339,62,0.0,0.0,0.01819538578628749,-0.05732632981896155,47.90384414621854,47.90384414621854,47.922039532004845,47.922039532004845,2.671963405866915,2.671963405866915,2.6146370760479547,2.6146370760479547,164,164,204,165,210,177,-1,-1,-1,1,1,203,1,7200,1000,1
1,392,7.56994485658582,True,304.4941497689984,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9804794312964145,15,4,11,11,5,6,0,0,0,0,0,0,68,68,15,0.0,0.0,0.1638168443200711,-0.015957991012980313,38.470918795044675,38.470918795044675,38.634735639364735,38.634735639364735,2.457319311241969,2.457319311241969,2.4413613202289897,2.4413613202289897,167,167,181,168,182,-1,-1,-1,-1,167,167,182,2,7200,1001,1
2,486,7.862540584358439,True,397.4094353316765,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9878226368969572,25,25,0,52,20,0,32,32,0,0,0,0,417,417,0,0.0,0.0,0.06102478501225974,0.0,28.615440539241675,28.615440539241675,28.67646532425395,28.67646532425395,0.0,0.0,0.0,0.0,66,66,-1,65,-1,65,-1,-1,-1,40,40,-1,3,7200,1002,1
3,234,8.63852691990297,False,209.36226849429178,1.0,True,True,False,False,False,False,234,234,-1,1,0,0.49976625024127747,12,2,10,13,5,7,1,1,0,0,0,0,234,230,9,0.0,0.0,0.027500570938472278,-0.11236842176368467,56.753609987319145,56.753609987319145,56.7811105582576,56.7811105582576,3.379524211699644,3.379524211699644,3.267155789935959,3.267155789935959,89,89,225,90,226,92,-1,-1,-1,1,1,226,4,7200,1003,1
4,502,9.470024899944288,True,495.6123190324184,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9905458515893673,31,6,25,30,6,9,16,14,2,0,0,0,326,326,45,0.0,0.0,0.023781223989074753,-0.040802878172947726,41.440105081111795,41.440105081111795,41.46388630510093,41.46388630510093,2.228461843247558,2.228461843247558,2.187902392946855,2.187902392946855,180,180,249,182,251,190,-1,-1,-1,140,140,249,5,7200,1004,1
5,512,7.005038850100558,True,369.72088415427675,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9861277765210509,20,20,0,35,18,0,17,17,0,0,0,0,286,286,0,0.0,0.0,-0.06220952147729943,0.0,27.219614306959635,27.219614306959635,27.157404785482345,27.157404785482345,0.0,0.0,0.0,0.0,105,105,-1,106,-1,125,-1,-1,-1,105,105,-1,6,7200,1005,1
